delivery_id,date,city,route_id,driver_id,vehicle_id,planned_minutes,actual_minutes,on_time,distance_km,fuel_cost,other_cost
DLV0007482,6/1/2025,PHC,RTE004,D020,V004,144,142,1,118,116.81,14.34
DLV0007483,6/5/2025,Lagos,RTE080,D055,V019,69,87,0,113.2,68.2,4.39
DLV0007484,2/16/2025,Lagos,RTE079,D062,V095,170,198,0,109.4,112.13,0.53
DLV0007485,6/23/2025,PHC,RTE057,D134,V034,227,242,0,48.5,51.13,14.87
DLV0007486,5/27/2025,Lagos,RTE195,D128,V087,46,51,1,8.5,4.05,3.47
DLV0007487,1/14/2025,Lagos,RTE164,D073,V084,158,138,1,76.9,32.23,7.34
DLV0007488,6/28/2025,PHC,RTE115,D124,V060,233,251,0,130.5,142.2,4.8
DLV0007489,4/30/2025,Ibadan,RTE027,D111,V061,219,206,1,117.9,120.79,1.68
DLV0007490,5/6/2025,Abuja,RTE121,D044,V028,62,17,1,29.6,14.07,1.4
DLV0007491,6/17/2025,Kano,RTE084,D072,V036,100,75,1,138.8,80.01,12.26
DLV0007492,3/25/2025,Lagos,RTE067,D138,V046,115,109,1,28.9,33.13,5.53
DLV0007493,1/22/2025,Abuja,RTE011,D079,V097,63,8,1,17.3,14.17,14.6
DLV0007494,3/1/2025,Abuja,RTE001,D087,V086,27,38,0,103.3,95.16,5.26
DLV0007495,2/5/2025,PHC,RTE116,D015,V068,188,188,1,129.8,90.83,13.82
DLV0007496,2/11/2025,Ibadan,RTE005,D124,V044,125,152,0,122.3,112.05,11.13
DLV0007497,1/31/2025,PHC,RTE140,D138,V070,132,136,1,60.5,39.84,6.42
DLV0007498,5/18/2025,Lagos,RTE108,D106,V087,128,150,0,33.5,33.47,7.43
DLV0007499,4/3/2025,Kano,RTE079,D015,V041,89,111,0,49.2,34.65,6.4
DLV0007500,4/25/2025,Ibadan,RTE017,D086,V031,121,119,1,43.8,51.51,6.98
DLV0007501,5/19/2025,Kano,RTE146,D092,V025,47,24,1,89.1,88.1,7.66
DLV0007502,6/29/2025,Ibadan,RTE169,D130,V009,160,165,1,34,20.7,4.7
DLV0007503,4/18/2025,Lagos,RTE015,D114,V018,64,23,1,94.8,55.86,1.87
DLV0007504,4/22/2025,PHC,RTE134,D072,V080,192,168,1,74.8,58.75,8.26
DLV0007505,5/21/2025,Abuja,RTE058,D035,V066,202,201,1,76.9,54.73,9.27
DLV0007506,6/19/2025,Ibadan,RTE025,D005,V024,76,92,0,55.7,44.9,7.02
DLV0007507,3/19/2025,Kano,RTE090,D102,V081,45,77,0,127.9,99.09,0.41
DLV0007508,5/4/2025,Abuja,RTE073,D066,V065,26,33,1,101.1,102.17,5.59
DLV0007509,5/17/2025,Lagos,RTE042,D044,V080,160,201,0,74.8,62.96,4.56
DLV0007510,5/27/2025,PHC,RTE156,D106,V037,150,127,1,148.7,142,13.79
DLV0007511,5/31/2025,Kano,RTE128,D064,V001,72,85,0,81.8,64.58,1.86
DLV0007512,6/15/2025,Lagos,RTE129,D103,V013,123,99,1,55.7,64.48,6.09
DLV0007513,1/13/2025,Ibadan,RTE111,D019,V099,112,120,1,139.5,59.81,8.68
DLV0007514,6/12/2025,Ibadan,RTE155,D043,V009,97,103,1,77.8,37.08,3.44
DLV0007515,5/5/2025,Abuja,RTE065,D148,V049,146,87,1,74.1,84.42,2.57
DLV0007516,4/3/2025,Lagos,RTE019,D062,V066,218,244,0,58.6,24.01,5.07
DLV0007517,5/15/2025,Ibadan,RTE157,D134,V044,145,168,0,68.8,43.2,1.52
DLV0007518,5/2/2025,Ibadan,RTE125,D089,V038,182,231,0,88.2,62.32,1.52
DLV0007519,3/12/2025,Lagos,RTE054,D106,V083,105,99,1,119.2,94.4,8.2
DLV0007520,5/15/2025,Kano,RTE145,D103,V044,112,131,0,98.8,111.4,10.89
DLV0007521,6/8/2025,Ibadan,RTE078,D071,V011,100,111,0,9.7,9.59,0.85
DLV0007522,1/17/2025,Kano,RTE008,D067,V049,101,98,1,25.8,14.86,3.25
DLV0007523,2/9/2025,PHC,RTE022,D007,V067,207,160,1,112.4,132.13,13.76
DLV0007524,6/1/2025,PHC,RTE061,D061,V059,150,105,1,89.4,40.5,13.31
DLV0007525,3/15/2025,Lagos,RTE023,D090,V062,237,222,1,114.5,120.88,7.6
DLV0007526,3/16/2025,Lagos,RTE008,D033,V087,229,195,1,60.5,30.53,0.2
DLV0007527,6/29/2025,Lagos,RTE035,D149,V036,25,58,0,114.1,127.28,14.02
DLV0007528,4/9/2025,Lagos,RTE069,D122,V069,37,65,0,68.2,65.78,4.35
DLV0007529,2/12/2025,Abuja,RTE093,D132,V005,106,82,1,46,51.76,3.48
DLV0007530,6/18/2025,Abuja,RTE126,D148,V087,120,98,1,35,37.49,10.24
DLV0007531,6/19/2025,Kano,RTE142,D037,V019,230,226,1,143.7,168.73,3.26
DLV0007532,2/5/2025,PHC,RTE138,D133,V009,125,125,1,40.5,37.54,7.82
DLV0007533,2/20/2025,Lagos,RTE086,D099,V087,179,188,1,69.1,61.93,11
DLV0007534,2/18/2025,Lagos,RTE128,D038,V023,128,121,1,131,64.05,10.22
DLV0007535,4/6/2025,PHC,RTE082,D087,V055,107,95,1,147.3,137.63,6.42
DLV0007536,2/17/2025,Lagos,RTE119,D090,V024,144,181,0,63.3,74.42,3.77
DLV0007537,4/16/2025,Abuja,RTE180,D027,V064,100,127,0,132,110.29,13.91
DLV0007538,5/19/2025,Kano,RTE160,D063,V054,85,88,1,37,19.99,0.09
DLV0007539,3/30/2025,Ibadan,RTE010,D134,V068,59,90,0,20.5,12.89,0.94
DLV0007540,5/4/2025,Lagos,RTE083,D012,V020,23,5,1,136,162.79,5.4
DLV0007541,4/30/2025,Ibadan,RTE112,D042,V099,150,168,0,118.1,67.04,5.18
DLV0007542,1/5/2025,PHC,RTE025,D059,V018,100,109,1,56,26.59,2.38
DLV0007543,3/29/2025,Ibadan,RTE101,D017,V082,223,208,1,63,30.05,10.15
DLV0007544,1/23/2025,Abuja,RTE148,D056,V074,79,62,1,117.2,81.1,6.5
DLV0007545,5/9/2025,Abuja,RTE163,D014,V056,30,45,0,70.7,38.27,0.62
DLV0007546,6/27/2025,PHC,RTE111,D071,V034,61,62,1,47.7,41.64,13.86
DLV0007547,2/7/2025,Abuja,RTE003,D144,V003,234,241,1,68.7,40.24,1.36
DLV0007548,6/13/2025,Abuja,RTE190,D105,V032,93,90,1,110.2,94.04,9.7
DLV0007549,5/8/2025,PHC,RTE084,D071,V065,140,144,1,99.2,66.39,4.73
DLV0007550,5/8/2025,Abuja,RTE074,D054,V011,53,61,1,111.1,62.7,6.36
DLV0007551,4/25/2025,Abuja,RTE181,D096,V084,83,82,1,115.9,82.75,10.26
DLV0007552,1/4/2025,Kano,RTE103,D087,V022,86,132,0,39.1,31.9,0.07
DLV0007553,3/26/2025,Ibadan,RTE075,D080,V100,178,176,1,12.5,12.72,1.41
DLV0007554,1/22/2025,Abuja,RTE136,D041,V050,204,216,0,137.7,115.75,4.51
DLV0007555,3/9/2025,Kano,RTE130,D135,V080,94,106,0,38.1,33.74,2.15
DLV0007556,5/12/2025,PHC,RTE144,D059,V012,53,50,1,32.6,33.65,2.97
DLV0007557,5/30/2025,Abuja,RTE143,D039,V077,55,113,0,40.6,21.59,13.74
DLV0007558,2/26/2025,Kano,RTE135,D130,V025,34,47,0,69.3,62.42,12.02
DLV0007559,4/28/2025,Abuja,RTE114,D150,V087,97,71,1,142,144.27,2.16
DLV0007560,3/9/2025,Kano,RTE132,D063,V091,41,28,1,59,57.24,7.65
DLV0007561,6/26/2025,PHC,RTE145,D008,V086,31,15,1,79,61.39,10.67
DLV0007562,2/2/2025,Kano,RTE119,D117,V075,154,113,1,9,4.98,5.83
DLV0007563,6/24/2025,PHC,RTE114,D119,V006,143,157,0,122.2,89.61,4.35
DLV0007564,6/19/2025,Ibadan,RTE163,D011,V006,112,141,0,114.3,67.48,6.06
DLV0007565,1/5/2025,Kano,RTE054,D088,V098,113,96,1,128.4,130.8,7.54
DLV0007566,5/21/2025,Lagos,RTE048,D083,V069,91,139,0,79.2,89.22,5.94
DLV0007567,5/27/2025,PHC,RTE026,D050,V021,137,132,1,105.9,79.57,1.05
DLV0007568,3/27/2025,Ibadan,RTE019,D090,V093,52,78,0,16.1,9.03,2.88
DLV0007569,4/17/2025,Abuja,RTE036,D015,V078,135,150,0,139.6,148.97,4.84
DLV0007570,6/20/2025,Ibadan,RTE184,D021,V038,202,194,1,47.4,32.01,14.46
DLV0007571,1/1/2025,Kano,RTE035,D106,V099,55,68,0,51.4,29.03,11.74
DLV0007572,1/24/2025,Abuja,RTE130,D017,V014,130,159,0,7,5.19,10.61
DLV0007573,6/6/2025,Abuja,RTE063,D100,V078,172,148,1,43,44.57,4.23
DLV0007574,6/19/2025,PHC,RTE184,D122,V012,231,270,0,57.7,44.17,8.45
DLV0007575,2/26/2025,PHC,RTE110,D085,V062,134,114,1,46.9,52.85,12.49
DLV0007576,3/15/2025,Kano,RTE025,D045,V043,83,98,0,59.5,25.85,8.55
DLV0007577,1/12/2025,Ibadan,RTE106,D012,V094,147,135,1,26.1,14.95,10.1
DLV0007578,4/24/2025,Kano,RTE119,D042,V030,65,57,1,14.1,10.58,2.58
DLV0007579,1/27/2025,Lagos,RTE115,D127,V038,113,119,1,3,2.9,9.27
DLV0007580,2/9/2025,Abuja,RTE021,D098,V070,79,63,1,79.6,52.19,3.55
DLV0007581,2/17/2025,Kano,RTE037,D144,V086,190,176,1,79.6,94.91,3.05
DLV0007582,6/24/2025,Abuja,RTE027,D121,V093,62,107,0,53,47.12,9.34
DLV0007583,4/24/2025,Kano,RTE016,D018,V092,187,215,0,114,93.16,8.24
DLV0007584,5/13/2025,PHC,RTE051,D043,V013,130,101,1,84,63.7,3.61
DLV0007585,4/17/2025,PHC,RTE147,D135,V089,209,225,0,144.4,143.56,7.52
DLV0007586,6/24/2025,Ibadan,RTE139,D070,V081,141,139,1,111.5,116.14,9.85
DLV0007587,4/29/2025,Ibadan,RTE147,D135,V086,84,70,1,45.6,50.79,8.18
DLV0007588,6/15/2025,Ibadan,RTE140,D044,V095,37,91,0,84.6,55.94,3.32
DLV0007589,4/17/2025,Ibadan,RTE064,D134,V011,116,120,1,127.4,142.2,4.87
DLV0007590,1/1/2025,Ibadan,RTE055,D081,V077,239,228,1,37.4,30.25,3.58
DLV0007591,4/17/2025,Lagos,RTE118,D146,V042,53,74,0,88.9,94.98,14.92
DLV0007592,1/9/2025,PHC,RTE074,D092,V029,59,108,0,122.2,95.34,12.21
DLV0007593,5/8/2025,Ibadan,RTE089,D060,V034,229,209,1,129.2,111.84,1.91
DLV0007594,1/19/2025,Ibadan,RTE147,D100,V056,57,46,1,34.3,36.57,11.41
DLV0007595,6/4/2025,Abuja,RTE108,D148,V050,155,148,1,64.8,69.71,13.69
DLV0007596,5/5/2025,Lagos,RTE052,D040,V009,77,61,1,70.4,41.08,7.99
DLV0007597,5/19/2025,Ibadan,RTE012,D141,V058,42,38,1,80.8,66.04,10.73
DLV0007598,2/15/2025,Kano,RTE060,D120,V087,22,49,0,6.8,5.66,12.39
DLV0007599,2/2/2025,Lagos,RTE007,D107,V092,135,155,0,131.6,107.44,14.64
DLV0007600,2/3/2025,PHC,RTE175,D045,V070,55,74,0,140.1,83.04,13.36
DLV0007601,2/25/2025,Ibadan,RTE081,D005,V035,219,207,1,28.1,25.42,0.03
DLV0007602,6/12/2025,Lagos,RTE076,D150,V030,85,105,0,96.3,109.38,12.62
DLV0007603,5/12/2025,Kano,RTE036,D026,V096,169,147,1,16.5,14.44,2.56
DLV0007604,6/28/2025,Lagos,RTE045,D133,V037,107,137,0,22.1,21.59,6.68
DLV0007605,1/14/2025,PHC,RTE009,D102,V032,111,131,0,29.7,19.47,5.13
DLV0007606,3/20/2025,Abuja,RTE122,D118,V008,129,88,1,34.3,24.44,9.37
DLV0007607,2/2/2025,Lagos,RTE084,D059,V074,34,56,0,44.9,45.88,4.04
DLV0007608,3/30/2025,Kano,RTE157,D066,V044,221,222,1,2.6,2.65,7.21
DLV0007609,4/9/2025,Ibadan,RTE142,D042,V012,74,108,0,17.9,17.64,13.93
DLV0007610,1/12/2025,Kano,RTE077,D114,V053,172,172,1,89,66.71,7.2
DLV0007611,4/13/2025,Ibadan,RTE063,D017,V032,163,162,1,31.1,24.02,11.34
DLV0007612,4/26/2025,PHC,RTE052,D070,V010,71,78,1,142.5,113.97,11.91
DLV0007613,2/24/2025,PHC,RTE178,D128,V028,122,120,1,41.3,31.49,9.45
DLV0007614,5/3/2025,Ibadan,RTE064,D084,V064,66,61,1,122.2,108.62,4.48
DLV0007615,2/13/2025,Lagos,RTE186,D118,V093,20,11,1,52.1,59.08,14.93
DLV0007616,3/9/2025,PHC,RTE131,D073,V030,220,211,1,25.6,25.17,2.34
DLV0007617,3/29/2025,PHC,RTE174,D071,V095,169,159,1,46.2,21.35,1
DLV0007618,4/28/2025,PHC,RTE028,D010,V026,226,206,1,66.2,56.21,13.87
DLV0007619,1/17/2025,Ibadan,RTE031,D115,V018,41,55,0,57.1,66.54,10.84
DLV0007620,1/31/2025,Abuja,RTE041,D103,V077,110,100,1,104.1,71.32,8.13
DLV0007621,5/3/2025,Abuja,RTE197,D016,V085,110,83,1,6.3,2.83,10.26
DLV0007622,6/27/2025,PHC,RTE173,D087,V018,176,203,0,104.9,81.73,11.72
DLV0007623,3/18/2025,Ibadan,RTE071,D144,V066,126,130,1,67.4,44.8,5.88
DLV0007624,3/9/2025,Ibadan,RTE179,D052,V074,148,161,0,44.9,53.85,9.61
DLV0007625,3/15/2025,Abuja,RTE081,D145,V012,148,194,0,84.1,51.19,2.81
DLV0007626,5/4/2025,Lagos,RTE018,D047,V021,175,194,0,43.9,48.14,14.28
DLV0007627,3/7/2025,Abuja,RTE104,D137,V014,113,100,1,101.8,113.14,3.84
DLV0007628,3/23/2025,PHC,RTE186,D027,V038,115,130,0,141.2,83.06,2.19
DLV0007629,5/15/2025,Abuja,RTE065,D056,V095,179,133,1,58.2,36.54,14
DLV0007630,4/11/2025,Lagos,RTE027,D087,V002,235,206,1,29.2,20.99,10.97
DLV0007631,6/12/2025,Lagos,RTE112,D085,V039,144,164,0,71.3,41.22,14.69
DLV0007632,3/3/2025,Kano,RTE127,D123,V050,180,174,1,148,158.38,9.75
DLV0007633,1/17/2025,Abuja,RTE081,D126,V100,211,181,1,22.7,22.75,2.85
DLV0007634,3/16/2025,Kano,RTE101,D053,V091,227,240,0,3.2,1.88,12.83
DLV0007635,3/21/2025,Abuja,RTE011,D015,V096,160,188,0,96.6,66.79,2.18
DLV0007636,1/1/2025,Kano,RTE144,D046,V049,124,154,0,19.5,13.75,8.8
DLV0007637,5/9/2025,Abuja,RTE134,D018,V015,93,74,1,59.6,57.76,2.21
DLV0007638,3/18/2025,Lagos,RTE175,D060,V018,142,188,0,107.6,79.56,3.73
DLV0007639,6/10/2025,Lagos,RTE042,D022,V054,146,153,1,131.5,141.1,4.52
DLV0007640,1/24/2025,Ibadan,RTE008,D141,V008,139,181,0,19.7,10.35,3.17
DLV0007641,4/12/2025,PHC,RTE074,D099,V008,37,69,0,98.7,61.59,9.13
DLV0007642,2/20/2025,Lagos,RTE098,D101,V022,200,266,0,38.5,21.42,11.28
DLV0007643,3/25/2025,Ibadan,RTE154,D045,V031,82,60,1,55,38.78,13.72
DLV0007644,2/6/2025,Kano,RTE148,D043,V002,186,223,0,16.2,12.85,8.17
DLV0007645,5/6/2025,PHC,RTE159,D088,V072,99,106,1,149.7,112.88,5.12
DLV0007646,4/13/2025,Lagos,RTE195,D133,V099,235,242,1,121.7,130.03,5.25
DLV0007647,6/14/2025,Lagos,RTE027,D130,V046,40,10,1,7.5,4.02,0.3
DLV0007648,6/10/2025,PHC,RTE039,D023,V023,105,93,1,141.3,132.76,1.86
DLV0007649,3/6/2025,Lagos,RTE089,D129,V032,86,71,1,60.9,48.72,8.18
DLV0007650,3/16/2025,Ibadan,RTE104,D123,V052,96,67,1,136.9,81.36,5.74
DLV0007651,4/6/2025,Abuja,RTE097,D131,V056,135,101,1,5.6,3.55,1.4
DLV0007652,2/24/2025,Ibadan,RTE055,D119,V008,100,113,0,125.7,58.38,2.24
DLV0007653,2/23/2025,PHC,RTE182,D032,V052,188,168,1,134.1,79.56,5.96
DLV0007654,6/23/2025,Lagos,RTE087,D140,V024,193,221,0,31.3,14.78,7.81
DLV0007655,5/8/2025,PHC,RTE088,D071,V066,179,207,0,132.4,88.85,8.61
DLV0007656,3/12/2025,PHC,RTE009,D074,V055,90,80,1,142.2,123.3,8.11
DLV0007657,3/29/2025,Abuja,RTE175,D064,V027,125,161,0,76.8,82.08,12.21
DLV0007658,2/24/2025,Ibadan,RTE158,D041,V100,70,92,0,130.8,137.93,13.26
DLV0007659,4/4/2025,Abuja,RTE078,D002,V021,77,88,0,59.5,41.83,14.28
DLV0007660,2/26/2025,Lagos,RTE186,D140,V006,37,57,0,75.6,53.29,5.18
DLV0007661,1/27/2025,Ibadan,RTE163,D030,V060,204,199,1,59.7,48.93,4.88
DLV0007662,4/30/2025,PHC,RTE161,D027,V054,142,142,1,45.3,33.86,2.37
DLV0007663,3/26/2025,PHC,RTE198,D145,V066,195,170,1,42.7,29.87,2.79
DLV0007664,4/24/2025,Abuja,RTE084,D118,V061,195,196,1,56,27.81,8.49
DLV0007665,3/12/2025,PHC,RTE190,D110,V001,93,115,0,60.4,33.26,10.87
DLV0007666,5/27/2025,PHC,RTE160,D057,V081,215,206,1,131.8,154.99,12.52
DLV0007667,6/21/2025,Kano,RTE081,D112,V092,77,103,0,47.7,33.39,3.63
DLV0007668,6/8/2025,Kano,RTE198,D126,V042,47,86,0,126,111.58,0.62
DLV0007669,3/14/2025,Kano,RTE174,D018,V001,226,228,1,108.6,94.67,7.21
DLV0007670,5/7/2025,PHC,RTE120,D075,V042,203,214,0,69.2,39.19,9.74
DLV0007671,6/22/2025,PHC,RTE191,D119,V046,136,197,0,144.1,72.56,3.5
DLV0007672,4/21/2025,PHC,RTE001,D108,V027,23,5,1,135.6,144.38,13.72
DLV0007673,5/21/2025,Lagos,RTE157,D144,V011,41,68,0,62.7,37.02,4.08
DLV0007674,2/16/2025,Kano,RTE150,D086,V042,132,124,1,148.2,73.55,5.56
DLV0007675,5/22/2025,Lagos,RTE141,D150,V028,227,253,0,112.2,73.22,7.96
DLV0007676,1/15/2025,Kano,RTE160,D057,V029,34,49,0,36.6,23.16,0.14
DLV0007677,6/17/2025,Lagos,RTE095,D144,V041,50,74,0,94.2,78.09,6.11
DLV0007678,1/21/2025,Lagos,RTE138,D149,V025,188,170,1,83.1,82.31,9.56
DLV0007679,5/12/2025,PHC,RTE072,D115,V082,142,77,1,126,86.03,4.07
DLV0007680,6/22/2025,Kano,RTE062,D113,V094,86,132,0,26.9,16.56,14.18
DLV0007681,2/16/2025,Lagos,RTE185,D121,V093,82,112,0,148.8,108.93,8.49
DLV0007682,1/9/2025,Ibadan,RTE034,D038,V007,130,107,1,11.5,7.56,13.58
DLV0007683,1/12/2025,Lagos,RTE115,D061,V019,186,161,1,120.5,97.74,2.21
DLV0007684,5/6/2025,PHC,RTE029,D142,V090,208,240,0,86.3,73.49,6.81
DLV0007685,2/2/2025,Lagos,RTE119,D063,V096,22,5,1,72.6,70,3.9
DLV0007686,1/26/2025,Lagos,RTE008,D111,V011,146,102,1,143.1,118.69,9.13
DLV0007687,4/6/2025,PHC,RTE172,D073,V040,54,46,1,108.8,62.06,4.55
DLV0007688,1/31/2025,Ibadan,RTE098,D072,V026,28,15,1,112.5,93.7,8.11
DLV0007689,3/20/2025,Ibadan,RTE181,D032,V076,222,230,1,88.1,79.18,13.69
DLV0007690,6/7/2025,Kano,RTE147,D087,V035,119,100,1,119.1,112.26,12.72
DLV0007691,6/4/2025,Ibadan,RTE194,D148,V100,226,251,0,121.9,79.77,14.07
DLV0007692,1/26/2025,PHC,RTE166,D143,V056,103,104,1,73.6,54.23,8.99
DLV0007693,5/18/2025,PHC,RTE144,D114,V022,165,194,0,79.9,89.16,12.12
DLV0007694,5/23/2025,Ibadan,RTE008,D027,V041,161,161,1,49.9,23.95,4.08
DLV0007695,3/30/2025,Abuja,RTE072,D002,V062,122,146,0,46,42.32,11.72
DLV0007696,6/13/2025,Kano,RTE187,D087,V008,210,166,1,30.8,14.6,7.98
DLV0007697,1/7/2025,Lagos,RTE145,D109,V084,90,81,1,8,6.64,0.21
DLV0007698,2/10/2025,Abuja,RTE060,D116,V079,211,156,1,29.3,18.17,8.53
DLV0007699,5/12/2025,Abuja,RTE167,D030,V064,20,5,1,72.5,70.33,5.28
DLV0007700,5/29/2025,PHC,RTE158,D025,V061,140,111,1,64.1,49.91,3.26
DLV0007701,5/6/2025,Ibadan,RTE085,D023,V100,112,89,1,52.9,51.03,11.38
DLV0007702,6/3/2025,PHC,RTE011,D049,V056,34,11,1,54,48.14,7.75
DLV0007703,6/30/2025,Lagos,RTE127,D085,V044,167,167,1,64.2,45.06,12.32
DLV0007704,6/13/2025,Abuja,RTE005,D083,V053,191,196,1,101,48.52,10.35
DLV0007705,5/20/2025,PHC,RTE112,D123,V048,104,130,0,97.8,83.35,6
DLV0007706,3/9/2025,PHC,RTE064,D105,V044,87,54,1,92.7,106.45,14.96
DLV0007707,6/23/2025,PHC,RTE150,D069,V036,42,49,1,139.3,105.46,5.91
DLV0007708,4/11/2025,Ibadan,RTE006,D086,V075,197,206,1,2.3,0.93,3.49
DLV0007709,6/19/2025,PHC,RTE187,D148,V081,26,18,1,93.7,110.52,7.87
DLV0007710,1/4/2025,Kano,RTE136,D137,V048,95,127,0,65.1,51.71,4.84
DLV0007711,6/23/2025,Ibadan,RTE092,D028,V086,123,97,1,25.4,19.07,3.73
DLV0007712,4/8/2025,Lagos,RTE011,D133,V084,236,267,0,113,134.25,13.54
DLV0007713,2/7/2025,Ibadan,RTE017,D057,V040,88,77,1,44.6,32.63,5.26
DLV0007714,6/30/2025,PHC,RTE018,D137,V054,140,131,1,93,81.92,12.87
DLV0007715,2/16/2025,Lagos,RTE021,D009,V036,181,191,1,93.3,48.44,5.51
DLV0007716,4/19/2025,PHC,RTE157,D049,V069,130,125,1,55,23.67,12.87
DLV0007717,2/18/2025,PHC,RTE009,D130,V006,196,227,0,145.8,143.49,4.41
DLV0007718,5/6/2025,Ibadan,RTE103,D115,V085,227,189,1,135.6,66.84,9.53
DLV0007719,2/6/2025,Ibadan,RTE122,D067,V028,121,146,0,147.1,153.83,12.47
DLV0007720,5/11/2025,PHC,RTE142,D045,V051,116,99,1,132.4,88.61,4.39
DLV0007721,5/17/2025,Abuja,RTE118,D063,V012,203,193,1,2.4,2.44,0.2
DLV0007722,6/5/2025,Ibadan,RTE195,D046,V100,126,111,1,51,52.34,1.04
DLV0007723,3/4/2025,Lagos,RTE129,D109,V030,196,195,1,118.1,114.95,5.35
DLV0007724,6/6/2025,Lagos,RTE116,D081,V070,195,252,0,39.9,17.87,1.16
DLV0007725,2/11/2025,Abuja,RTE024,D010,V022,57,75,0,104.7,50.17,13.12
DLV0007726,6/2/2025,Ibadan,RTE094,D079,V032,53,23,1,23.1,11.08,11.21
DLV0007727,2/25/2025,Ibadan,RTE132,D138,V074,23,95,0,38.1,44.49,8.68
DLV0007728,1/24/2025,Kano,RTE105,D095,V064,160,138,1,8,4.52,8.07
DLV0007729,1/3/2025,PHC,RTE198,D149,V033,54,59,1,25.1,25.12,8.91
DLV0007730,1/9/2025,PHC,RTE161,D004,V086,173,188,0,21.1,13.34,2.14
DLV0007731,2/7/2025,Ibadan,RTE054,D136,V046,90,91,1,94.8,53.07,9.64
DLV0007732,3/2/2025,Ibadan,RTE107,D078,V044,128,107,1,89.9,71.92,13.7
DLV0007733,4/8/2025,Ibadan,RTE110,D096,V017,186,168,1,82.9,75.34,14.02
DLV0007734,4/6/2025,Lagos,RTE162,D020,V053,156,157,1,122.4,84.91,11.83
DLV0007735,4/21/2025,PHC,RTE161,D147,V076,85,150,0,101.3,107.67,2.69
DLV0007736,4/1/2025,Abuja,RTE016,D132,V034,114,84,1,3.4,2.75,14.76
DLV0007737,2/18/2025,PHC,RTE017,D147,V011,180,146,1,137.4,104.14,7.5
DLV0007738,3/17/2025,Lagos,RTE013,D074,V030,64,46,1,143.1,82.99,1.88
DLV0007739,4/17/2025,Kano,RTE193,D132,V055,172,226,0,120.1,121.28,1.01
DLV0007740,1/21/2025,Lagos,RTE084,D082,V034,218,164,1,135.1,94.46,13.9
DLV0007741,6/12/2025,Ibadan,RTE130,D115,V013,174,158,1,97.5,116.69,3.12
DLV0007742,1/17/2025,Ibadan,RTE145,D003,V060,125,136,0,29.7,28.77,14.87
DLV0007743,5/8/2025,Kano,RTE050,D025,V022,97,111,0,91.9,61.85,8.59
DLV0007744,2/18/2025,Ibadan,RTE014,D134,V017,56,51,1,50.2,33.5,12.63
DLV0007745,3/30/2025,Kano,RTE137,D012,V021,176,205,0,76.6,60.36,14.39
DLV0007746,4/3/2025,Ibadan,RTE129,D034,V068,235,212,1,67.8,76.82,2.55
DLV0007747,5/7/2025,Ibadan,RTE057,D012,V091,73,64,1,50.1,51.14,2.38
DLV0007748,6/9/2025,Abuja,RTE077,D061,V042,205,174,1,56.2,50.22,11.02
DLV0007749,3/27/2025,PHC,RTE108,D089,V003,48,18,1,138.1,130.47,2.62
DLV0007750,5/9/2025,Kano,RTE023,D005,V087,108,103,1,27,24.92,4.34
DLV0007751,3/24/2025,Ibadan,RTE148,D087,V087,100,61,1,109,129.04,5.93
DLV0007752,6/11/2025,Lagos,RTE007,D093,V096,161,173,0,108.5,70.24,4.05
DLV0007753,5/4/2025,Kano,RTE171,D041,V011,147,113,1,75,53.25,13.22
DLV0007754,3/30/2025,Kano,RTE099,D046,V083,230,223,1,111.8,45.77,13.08
DLV0007755,5/7/2025,Ibadan,RTE106,D037,V020,199,226,0,93.7,56.1,1.63
DLV0007756,5/8/2025,Abuja,RTE044,D090,V067,203,226,0,121.4,77.09,11.67
DLV0007757,6/21/2025,Ibadan,RTE003,D070,V084,53,84,0,44.4,42.67,8.46
DLV0007758,1/19/2025,Kano,RTE016,D002,V028,114,93,1,105.1,78.17,3.84
DLV0007759,1/22/2025,PHC,RTE198,D116,V076,78,74,1,36.5,16.64,12.21
DLV0007760,4/26/2025,Kano,RTE194,D115,V007,208,162,1,48.4,33.78,1.35
DLV0007761,5/17/2025,Abuja,RTE098,D049,V001,54,74,0,42,39.37,14.54
DLV0007762,5/9/2025,PHC,RTE175,D104,V096,154,125,1,15.5,8.74,4.72
DLV0007763,4/2/2025,Lagos,RTE052,D032,V021,190,191,1,75.1,47.36,0.81
DLV0007764,3/28/2025,Kano,RTE085,D083,V041,209,259,0,76.2,55.26,13.47
DLV0007765,4/14/2025,PHC,RTE084,D072,V067,181,211,0,39.4,25.99,6.83
DLV0007766,2/2/2025,Kano,RTE130,D142,V051,197,195,1,122.6,50.4,6.21
DLV0007767,5/2/2025,Ibadan,RTE129,D015,V036,134,158,0,124,89.04,10.49
DLV0007768,4/23/2025,Lagos,RTE142,D096,V079,42,93,0,35.8,42.23,11.9
DLV0007769,2/16/2025,Ibadan,RTE031,D144,V050,171,184,0,8.9,9.17,7.19
DLV0007770,1/21/2025,Kano,RTE067,D059,V055,203,255,0,147.5,169.05,8.55
DLV0007771,6/3/2025,Kano,RTE014,D058,V014,168,169,1,60.4,42.14,11.34
DLV0007772,4/2/2025,Kano,RTE150,D016,V069,160,170,1,149.8,130.57,12.27
DLV0007773,4/21/2025,Kano,RTE196,D073,V097,38,77,0,36.7,20,2.3
DLV0007774,2/8/2025,Abuja,RTE154,D005,V031,28,5,1,8.6,9.83,3.56
